mes_lancamento,plano_orcamentario_nome,fase_da_despesa,nome_do_gasto,gasto_item,instrumento_inicial,agrupamento,instrumento_final,data,encerramento,detalhamento_do_gasto,conta_rtn,Valor
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGETNO",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,315583,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGIIRC",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,23154,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGIIRC",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,23154,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGIIRC",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,84817,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGIIRC",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,84817,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGMT",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,31179,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGMT",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,31179,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGMT",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,128742,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGMT",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,128742,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGPDS",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,105671,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGPDS",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,105671,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGPDS",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,342774,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGPDS",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,342774,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA FORCA NACIONAL",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21902,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA FORCA NACIONAL",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21902,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA SENASP",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,19589,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA SENASP",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,19589,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA SENASP",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,97927,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA SENASP",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,97927,MP nº 942/2020,Outras Medidas,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 947, DE 8 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,732865,MP nº 947/2020,Medidas Sanitárias,NA,2020-04-08T00:00:00Z,2020-08-05T00:00:00Z,Ampliação da capacidade de atendimento,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 947, DE 8 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,732865,MP nº 947/2020,Medidas Sanitárias,NA,2020-04-08T00:00:00Z,2020-08-05T00:00:00Z,Ampliação da capacidade de atendimento,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 947, DE 8 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,821035,MP nº 947/2020,Medidas Sanitárias,NA,2020-04-08T00:00:00Z,2020-08-05T00:00:00Z,Ampliação da capacidade de atendimento,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 947, DE 8 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,821035,MP nº 947/2020,Medidas Sanitárias,NA,2020-04-08T00:00:00Z,2020-08-05T00:00:00Z,Ampliação da capacidade de atendimento,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 953, DE 15 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,3706779,MP nº 953/2020,Proteção Social,NA,2020-04-15T00:00:00Z,2020-08-13T00:00:00Z,Apoio ao Sistema Único de Assistência Social - SUAS,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 953, DE 15 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,3706779,MP nº 953/2020,Proteção Social,NA,2020-04-15T00:00:00Z,2020-08-13T00:00:00Z,Apoio ao Sistema Único de Assistência Social - SUAS,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 953, DE 15 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,8904866,MP nº 953/2020,Proteção Social,NA,2020-04-15T00:00:00Z,2020-08-13T00:00:00Z,Apoio ao Sistema Único de Assistência Social - SUAS,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 953, DE 15 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,8904866,MP nº 953/2020,Proteção Social,NA,2020-04-15T00:00:00Z,2020-08-13T00:00:00Z,Apoio ao Sistema Único de Assistência Social - SUAS,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 956, DE 24 DE ABRIL DE 2020",Pagamento,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,3045878,MP nº 956/2020,Proteção Social,NA,2020-04-24T00:00:00Z,2020-08-21T00:00:00Z,Auxílio Emergencial 2020,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 956, DE 24 DE ABRIL DE 2020",Pagamento,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,3045878,MP nº 956/2020,Proteção Social,NA,2020-04-24T00:00:00Z,2020-08-21T00:00:00Z,Auxílio Emergencial 2020,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 956, DE 24 DE ABRIL DE 2020",Previsão,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,3931892,MP nº 956/2020,Proteção Social,NA,2020-04-24T00:00:00Z,2020-08-21T00:00:00Z,Auxílio Emergencial 2020,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 956, DE 24 DE ABRIL DE 2020",Previsão,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,3931892,MP nº 956/2020,Proteção Social,NA,2020-04-24T00:00:00Z,2020-08-21T00:00:00Z,Auxílio Emergencial 2020,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 957, DE 24 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,40092643,MP nº 957/2020,Suporte ao Trabalho,NA,2020-04-24T00:00:00Z,2020-11-26T00:00:00Z,Agricultura Familiar e Programa de Aquisição Alimentar (PAA),NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 957, DE 24 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,40092643,MP nº 957/2020,Suporte ao Trabalho,NA,2020-04-24T00:00:00Z,2020-11-26T00:00:00Z,Agricultura Familiar e Programa de Aquisição Alimentar (PAA),NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 957, DE 24 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,203215146,MP nº 957/2020,Suporte ao Trabalho,NA,2020-04-24T00:00:00Z,2020-11-26T00:00:00Z,Agricultura Familiar e Programa de Aquisição Alimentar (PAA),NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 957, DE 24 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,203215146,MP nº 957/2020,Suporte ao Trabalho,NA,2020-04-24T00:00:00Z,2020-11-26T00:00:00Z,Agricultura Familiar e Programa de Aquisição Alimentar (PAA),NA,NA
2021-04-01,COVID-19 - MEDIDA PROVISORIA N. 962 DE 6 DE MAIO DE 2020 - SERVICOS CONSULARES E DE ASSISTENCIA A BRASILEIROS NO EXTERIOR,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,5693,MP nº 962/2020,Outras Medidas,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior",NA,NA
2021-04-01,COVID-19 - MEDIDA PROVISORIA N. 962 DE 6 DE MAIO DE 2020 - SERVICOS CONSULARES E DE ASSISTENCIA A BRASILEIROS NO EXTERIOR,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,5693,MP nº 962/2020,Outras Medidas,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior",NA,NA
2021-04-01,COVID-19 - MEDIDA PROVISORIA N. 962 DE 6 DE MAIO DE 2020 - SERVICOS CONSULARES E DE ASSISTENCIA A BRASILEIROS NO EXTERIOR,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,91975,MP nº 962/2020,Outras Medidas,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior",NA,NA
2021-04-01,COVID-19 - MEDIDA PROVISORIA N. 962 DE 6 DE MAIO DE 2020 - SERVICOS CONSULARES E DE ASSISTENCIA A BRASILEIROS NO EXTERIOR,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,91975,MP nº 962/2020,Outras Medidas,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior",NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - DESENVOLVIMENTO DE SOLUCOES INOVADORAS OU DE BAIXO CUSTO PARA KITS DE DIAGNOSTICO",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,240000,MP nº 962/2020,Outras Medidas,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior",NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - DESENVOLVIMENTO DE SOLUCOES INOVADORAS OU DE BAIXO CUSTO PARA KITS DE DIAGNOSTICO",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,240000,MP nº 962/2020,Outras Medidas,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior",NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - DESENVOLVIMENTO DE SOLUCOES INOVADORAS OU DE BAIXO CUSTO PARA KITS DE DIAGNOSTICO",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,240000,MP nº 962/2020,Outras Medidas,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior",NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - DESENVOLVIMENTO DE SOLUCOES INOVADORAS OU DE BAIXO CUSTO PARA KITS DE DIAGNOSTICO",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,240000,MP nº 962/2020,Outras Medidas,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior",NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - ENSAIOS CLINICOS DE FARMACOS E ESTRUTURACAO DE LABORATORIO DE NIVEL DE BIOSSEGURANCA SUPERIOR",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,1200000,MP nº 962/2020,Outras Medidas,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior",NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - ENSAIOS CLINICOS DE FARMACOS E ESTRUTURACAO DE LABORATORIO DE NIVEL DE BIOSSEGURANCA SUPERIOR",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,1200000,MP nº 962/2020,Outras Medidas,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior",NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - ENSAIOS CLINICOS DE FARMACOS E ESTRUTURACAO DE LABORATORIO DE NIVEL DE BIOSSEGURANCA SUPERIOR",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,1200000,MP nº 962/2020,Outras Medidas,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior",NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - ENSAIOS CLINICOS DE FARMACOS E ESTRUTURACAO DE LABORATORIO DE NIVEL DE BIOSSEGURANCA SUPERIOR",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,1200000,MP nº 962/2020,Outras Medidas,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior",NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - PESQUISA E DESENVOLVIMENTO NAS AREAS DE BIOTECNOLOGIA E SAUDE",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,3916200,MP nº 962/2020,Outras Medidas,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior",NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - PESQUISA E DESENVOLVIMENTO NAS AREAS DE BIOTECNOLOGIA E SAUDE",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,3916200,MP nº 962/2020,Outras Medidas,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior",NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - PESQUISA E DESENVOLVIMENTO NAS AREAS DE BIOTECNOLOGIA E SAUDE",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7760616,MP nº 962/2020,Outras Medidas,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior",NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - PESQUISA E DESENVOLVIMENTO NAS AREAS DE BIOTECNOLOGIA E SAUDE",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7760616,MP nº 962/2020,Outras Medidas,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior",NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 963, DE 7 DE MAIO DE 2020 - CONCESSAO DE FINANCIAMENTO AO SETOR DE TURISMO NO AMBITO DO FUNGETUR",Pagamento,Financiamento da Infraestrutura Turística,375000000,MP nº 963/2020,Suporte ao Trabalho,Lei nº 14051/2020,2020-05-07T00:00:00Z,NA,Crédito para o setor de Turismo,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 963, DE 7 DE MAIO DE 2020 - CONCESSAO DE FINANCIAMENTO AO SETOR DE TURISMO NO AMBITO DO FUNGETUR",Pagamento,Financiamento da Infraestrutura Turística,375000000,MP nº 963/2020,Suporte ao Trabalho,Lei nº 14051/2020,2020-05-07T00:00:00Z,NA,Crédito para o setor de Turismo,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 963, DE 7 DE MAIO DE 2020 - CONCESSAO DE FINANCIAMENTO AO SETOR DE TURISMO NO AMBITO DO FUNGETUR",Previsão,Financiamento da Infraestrutura Turística,1922682647,MP nº 963/2020,Suporte ao Trabalho,Lei nº 14051/2020,2020-05-07T00:00:00Z,NA,Crédito para o setor de Turismo,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 963, DE 7 DE MAIO DE 2020 - CONCESSAO DE FINANCIAMENTO AO SETOR DE TURISMO NO AMBITO DO FUNGETUR",Previsão,Financiamento da Infraestrutura Turística,1922682647,MP nº 963/2020,Suporte ao Trabalho,Lei nº 14051/2020,2020-05-07T00:00:00Z,NA,Crédito para o setor de Turismo,NA,NA
2021-04-01,COVID-19 - MEDIDA PROVISORIA N. 965 DE 13 DE MAIO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,53787,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça,NA,NA
2021-04-01,COVID-19 - MEDIDA PROVISORIA N. 965 DE 13 DE MAIO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,53787,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça,NA,NA
2021-04-01,COVID-19 - MEDIDA PROVISORIA N. 965 DE 13 DE MAIO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,2285962,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça,NA,NA
2021-04-01,COVID-19 - MEDIDA PROVISORIA N. 965 DE 13 DE MAIO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,2285962,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 965, DE 13 DE MAIO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,96321,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 965, DE 13 DE MAIO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,96321,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça,NA,NA
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 965, DE 13 DE MAIO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,10329083,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça,NA,NA
