mes_lancamento,plano_orcamentario_nome,fase_da_despesa,nome_do_gasto,acao_governo_codigo,gasto_item,instrumento_inicial,agrupamento,instrumento_final,data,encerramento,detalhamento_do_gasto
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 1.041, DE 30 DE MARCO DE 2021",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20YE,789680000,MP nº 1041/2021,Medidas Sanitárias,NA,2021-03-30T00:00:00Z,NA,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 1.041, DE 30 DE MARCO DE 2021",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20YJ,6051761,MP nº 1041/2021,Medidas Sanitárias,NA,2021-03-30T00:00:00Z,NA,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 1.041, DE 30 DE MARCO DE 2021",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20YP,4500000,MP nº 1041/2021,Medidas Sanitárias,NA,2021-03-30T00:00:00Z,NA,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 1.041, DE 30 DE MARCO DE 2021",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,219A,1611822938,MP nº 1041/2021,Medidas Sanitárias,NA,2021-03-30T00:00:00Z,NA,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 1.041, DE 30 DE MARCO DE 2021",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21BG,88921118,MP nº 1041/2021,Medidas Sanitárias,NA,2021-03-30T00:00:00Z,NA,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 1.041, DE 30 DE MARCO DE 2021",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,155800000,MP nº 1041/2021,Medidas Sanitárias,NA,2021-03-30T00:00:00Z,NA,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 1.041, DE 30 DE MARCO DE 2021",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,6217,17300000,MP nº 1041/2021,Medidas Sanitárias,NA,2021-03-30T00:00:00Z,NA,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 1.041, DE 30 DE MARCO DE 2021",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,8305,80787081,MP nº 1041/2021,Medidas Sanitárias,NA,2021-03-30T00:00:00Z,NA,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 1.041, DE 30 DE MARCO DE 2021",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,8327,333023244,MP nº 1041/2021,Medidas Sanitárias,NA,2021-03-30T00:00:00Z,NA,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 1.041, DE 30 DE MARCO DE 2021",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,8585,2136383999,MP nº 1041/2021,Medidas Sanitárias,NA,2021-03-30T00:00:00Z,NA,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 1.043, DE 16 DE ABRIL DE 2021",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,100000000,MP nº 1043/2021,Medidas Sanitárias,NA,2021-04-16T00:00:00Z,NA,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 1.043, DE 16 DE ABRIL DE 2021",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,8585,2593315000,MP nº 1043/2021,Medidas Sanitárias,NA,2021-04-16T00:00:00Z,NA,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 924, DE 13 DE MARCO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,20581083,MP nº 924/2020,Medidas Sanitárias,NA,2020-03-13T00:00:00Z,2020-07-10T00:00:00Z,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 924, DE 13 DE MARCO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,57374574,MP nº 924/2020,Medidas Sanitárias,NA,2020-03-13T00:00:00Z,2020-07-10T00:00:00Z,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,1878510,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,15441074,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 935, DE 1 DE ABRIL DE 2020 BENEFICIO EMERGENCIAL DE MANUTENCAO DO EMPREGO E DA RENDA",Pagamento,Benefício Emergencial de Manutenção do Emprego e da Renda,21C2,612100274,MP nº 935/2020,Suporte ao Trabalho,NA,2020-04-01T00:00:00Z,2020-07-29T00:00:00Z,Programa Emergencial de Manutenção do Emprego e Renda
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 935, DE 1 DE ABRIL DE 2020 BENEFICIO EMERGENCIAL DE MANUTENCAO DO EMPREGO E DA RENDA",Previsão,Benefício Emergencial de Manutenção do Emprego e da Renda,21C2,1648212151,MP nº 935/2020,Suporte ao Trabalho,NA,2020-04-01T00:00:00Z,2020-07-29T00:00:00Z,Programa Emergencial de Manutenção do Emprego e Renda
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 935, DE 1 DE ABRIL DE 2020 SERVICOS DE TECNOLOGIA DA INFORMACAO PARA PAGAMENTO DO BENEFICIO EMERGENCIAL",Pagamento,Benefício Emergencial de Manutenção do Emprego e da Renda,21C2,15507492,MP nº 935/2020,Suporte ao Trabalho,NA,2020-04-01T00:00:00Z,2020-07-29T00:00:00Z,Programa Emergencial de Manutenção do Emprego e Renda
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 935, DE 1 DE ABRIL DE 2020 SERVICOS DE TECNOLOGIA DA INFORMACAO PARA PAGAMENTO DO BENEFICIO EMERGENCIAL",Previsão,Benefício Emergencial de Manutenção do Emprego e da Renda,21C2,17494656,MP nº 935/2020,Suporte ao Trabalho,NA,2020-04-01T00:00:00Z,2020-07-29T00:00:00Z,Programa Emergencial de Manutenção do Emprego e Renda
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 935,DE 1 DE ABRIL DE 2020 SERVICOS BANCARIOS PARA PAGAMENTO DO BENEFICIO EMERGENCIAL",Pagamento,Benefício Emergencial de Manutenção do Emprego e da Renda,21C2,3496208,MP nº 935/2020,Suporte ao Trabalho,NA,2020-04-01T00:00:00Z,2020-07-29T00:00:00Z,Programa Emergencial de Manutenção do Emprego e Renda
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 935,DE 1 DE ABRIL DE 2020 SERVICOS BANCARIOS PARA PAGAMENTO DO BENEFICIO EMERGENCIAL",Previsão,Benefício Emergencial de Manutenção do Emprego e da Renda,21C2,29407583,MP nº 935/2020,Suporte ao Trabalho,NA,2020-04-01T00:00:00Z,2020-07-29T00:00:00Z,Programa Emergencial de Manutenção do Emprego e Renda
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 937, DE 2 DE ABRIL DE 2020",Previsão,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,00S4,16800,MP nº 937/2020,Proteção Social,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Auxílio Emergencial 2020
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 940, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,18632244,Mp nº 940/2020,Medidas Sanitárias,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 940, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,40752531,Mp nº 940/2020,Medidas Sanitárias,NA,2020-04-02T00:00:00Z,2020-07-30T00:00:00Z,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,23642762,MP nº 941/2020,Medidas Sanitárias,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,9516709,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,11227783,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGETNO",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,89511,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGETNO",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,315583,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGMT",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,31179,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA CGMT",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,128742,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA FORCA NACIONAL",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,21902,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA SENASP",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,19589,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS NO AMBITO DA SENASP",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,97927,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 947, DE 8 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,732865,MP nº 947/2020,Medidas Sanitárias,NA,2020-04-08T00:00:00Z,2020-08-05T00:00:00Z,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 947, DE 8 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,821035,MP nº 947/2020,Medidas Sanitárias,NA,2020-04-08T00:00:00Z,2020-08-05T00:00:00Z,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 953, DE 15 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,3706779,MP nº 953/2020,Proteção Social,NA,2020-04-15T00:00:00Z,2020-08-13T00:00:00Z,Apoio ao Sistema Único de Assistência Social - SUAS
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 953, DE 15 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,8904866,MP nº 953/2020,Proteção Social,NA,2020-04-15T00:00:00Z,2020-08-13T00:00:00Z,Apoio ao Sistema Único de Assistência Social - SUAS
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 956, DE 24 DE ABRIL DE 2020",Pagamento,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,00S4,3045878,MP nº 956/2020,Proteção Social,NA,2020-04-24T00:00:00Z,2020-08-21T00:00:00Z,Auxílio Emergencial 2020
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 956, DE 24 DE ABRIL DE 2020",Previsão,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,00S4,3931892,MP nº 956/2020,Proteção Social,NA,2020-04-24T00:00:00Z,2020-08-21T00:00:00Z,Auxílio Emergencial 2020
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 957, DE 24 DE ABRIL DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,40092643,MP nº 957/2020,Suporte ao Trabalho,NA,2020-04-24T00:00:00Z,2020-11-26T00:00:00Z,Agricultura Familiar e Programa de Aquisição Alimentar (PAA)
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 957, DE 24 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,203215146,MP nº 957/2020,Suporte ao Trabalho,NA,2020-04-24T00:00:00Z,2020-11-26T00:00:00Z,Agricultura Familiar e Programa de Aquisição Alimentar (PAA)
2021-04-01,COVID-19 - MEDIDA PROVISORIA N. 962 DE 6 DE MAIO DE 2020 - SERVICOS CONSULARES E DE ASSISTENCIA A BRASILEIROS NO EXTERIOR,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,5693,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2021-04-01,COVID-19 - MEDIDA PROVISORIA N. 962 DE 6 DE MAIO DE 2020 - SERVICOS CONSULARES E DE ASSISTENCIA A BRASILEIROS NO EXTERIOR,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,91975,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - DESENVOLVIMENTO DE SOLUCOES INOVADORAS OU DE BAIXO CUSTO PARA KITS DE DIAGNOSTICO",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,240000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - DESENVOLVIMENTO DE SOLUCOES INOVADORAS OU DE BAIXO CUSTO PARA KITS DE DIAGNOSTICO",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,240000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - ENSAIOS CLINICOS DE FARMACOS E ESTRUTURACAO DE LABORATORIO DE NIVEL DE BIOSSEGURANCA SUPERIOR",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,1200000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - ENSAIOS CLINICOS DE FARMACOS E ESTRUTURACAO DE LABORATORIO DE NIVEL DE BIOSSEGURANCA SUPERIOR",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,1200000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - PESQUISA E DESENVOLVIMENTO NAS AREAS DE BIOTECNOLOGIA E SAUDE",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,3916200,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - PESQUISA E DESENVOLVIMENTO NAS AREAS DE BIOTECNOLOGIA E SAUDE",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,7760616,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 963, DE 7 DE MAIO DE 2020 - CONCESSAO DE FINANCIAMENTO AO SETOR DE TURISMO NO AMBITO DO FUNGETUR",Pagamento,Financiamento da Infraestrutura Turística,454,375000000,MP nº 963/2020,Suporte ao Trabalho,Lei nº 14051/2020,2020-05-07T00:00:00Z,NA,Crédito para o setor de Turismo
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 963, DE 7 DE MAIO DE 2020 - CONCESSAO DE FINANCIAMENTO AO SETOR DE TURISMO NO AMBITO DO FUNGETUR",Previsão,Financiamento da Infraestrutura Turística,454,1922682647,MP nº 963/2020,Suporte ao Trabalho,Lei nº 14051/2020,2020-05-07T00:00:00Z,NA,Crédito para o setor de Turismo
2021-04-01,COVID-19 - MEDIDA PROVISORIA N. 965 DE 13 DE MAIO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,53787,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça
2021-04-01,COVID-19 - MEDIDA PROVISORIA N. 965 DE 13 DE MAIO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,2285962,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 965, DE 13 DE MAIO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,96321,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 965, DE 13 DE MAIO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,10329083,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 967, DE 19 DE MAIO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,988584599,MP nº 967/2020,Medidas Sanitárias,Lei 14055/2020,2020-05-19T00:00:00Z,NA,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 967, DE 19 DE MAIO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,1090813601,MP nº 967/2020,Medidas Sanitárias,Lei 14055/2020,2020-05-19T00:00:00Z,NA,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 969, DE 20 DE MAIO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,159869513,MP nº 969/2020,Medidas Sanitárias,Lei 14056/2020,2020-05-20T00:00:00Z,NA,Ampliação da capacidade de atendimento - Via FNS
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 969, DE 20 DE MAIO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,167736638,MP nº 969/2020,Medidas Sanitárias,Lei 14056/2020,2020-05-20T00:00:00Z,NA,Ampliação da capacidade de atendimento - Via FNS
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 970, DE 25 DE MAIO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20TP,310126,MP nº 970/2020,Medidas Sanitárias,NA,2020-05-25T00:00:00Z,2020-09-22T00:00:00Z,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 970, DE 25 DE MAIO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,212B,13740,MP nº 970/2020,Medidas Sanitárias,NA,2020-05-25T00:00:00Z,2020-09-22T00:00:00Z,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 970, DE 25 DE MAIO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20TP,310125,MP nº 970/2020,Medidas Sanitárias,NA,2020-05-25T00:00:00Z,2020-09-22T00:00:00Z,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 970, DE 25 DE MAIO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,212B,13740,MP nº 970/2020,Medidas Sanitárias,NA,2020-05-25T00:00:00Z,2020-09-22T00:00:00Z,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 976, DE 4 DE JUNHO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,121042341,MP nº 976/2020,Medidas Sanitárias,Lei 14067/2020,2020-06-04T00:00:00Z,NA,Ampliação da capacidade de atendimento
2021-04-01,"COVID-19 - MEDIDA PROVISORIA N. 976, DE 4 DE JUNHO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,212H,10924033,MP nº 976/2020,Medidas Sanitárias,Lei 14067/2020,2020-06-04T00:00:00Z,NA,Ampliação da capacidade de atendimento
